Date Time	Elapsed	"A1, Image 1"	"A1, Image 2"	"A1, Image 3"	"A1, Image 4"	"A1, Image 5"	"A1, Image 6"	"A1, Image 7"	"A1, Image 8"	"A1, Image 9"	"A1, Image 10"	"A1, Image 11"	"A1, Image 12"	"A1, Image 13"	"A1, Image 14"	"A1, Image 15"	"A1, Image 16"	"B1, Image 1"	"B1, Image 2"	"B1, Image 3"	"B1, Image 4"	"B1, Image 5"	"B1, Image 6"	"B1, Image 7"	"B1, Image 8"	"B1, Image 9"	"B1, Image 10"	"B1, Image 11"	"B1, Image 12"	"B1, Image 13"	"B1, Image 14"	"B1, Image 15"	"B1, Image 16"	"A2, Image 1"	"A2, Image 2"	"A2, Image 3"	"A2, Image 4"	"A2, Image 5"	"A2, Image 6"	"A2, Image 7"	"A2, Image 8"	"A2, Image 9"	"A2, Image 10"	"A2, Image 11"	"A2, Image 12"	"A2, Image 13"	"A2, Image 14"	"A2, Image 15"	"A2, Image 16"	"B2, Image 1"	"B2, Image 2"	"B2, Image 3"	"B2, Image 4"	"B2, Image 5"	"B2, Image 6"	"B2, Image 7"	"B2, Image 8"	"B2, Image 9"	"B2, Image 10"	"B2, Image 11"	"B2, Image 12"	"B2, Image 13"	"B2, Image 14"	"B2, Image 15"	"B2, Image 16"	"A3, Image 1"	"A3, Image 2"	"A3, Image 3"	"A3, Image 4"	"A3, Image 5"	"A3, Image 6"	"A3, Image 7"	"A3, Image 8"	"A3, Image 9"	"A3, Image 10"	"A3, Image 11"	"A3, Image 12"	"A3, Image 13"	"A3, Image 14"	"A3, Image 15"	"A3, Image 16"	"B3, Image 1"	"B3, Image 2"	"B3, Image 3"	"B3, Image 4"	"B3, Image 5"	"B3, Image 6"	"B3, Image 7"	"B3, Image 8"	"B3, Image 9"	"B3, Image 10"	"B3, Image 11"	"B3, Image 12"	"B3, Image 13"	"B3, Image 14"	"B3, Image 15"	"B3, Image 16"
8/23/16 2:00	152	44.35254	49.37908	58.73336	60.61835	59.64563	83.99687	70.47102	64.87006	64.65739	79.2687	92.1015	73.53454	51.65029	62.31897	63.19061	53.86728	10.82587	4.049652	8.623798	6.933576	8.828954	8.61834	15.00905	18.48412	4.938384	24.29674	26.28551	13.32594	1.862773	7.634699	12.70605	11.68103	36.66481	37.03629	40.24895	40.03025	51.38731	55.89127	61.38311	42.22321	56.63667	79.96745	61.30952	48.97283	35.28369	26.34103	52.51616	33.09723	4.790078	5.63847	2.745013	2.305275	8.608462	14.38418	31.12497	9.135032	8.0495	20.87699	11.24848	4.960212	1.791003	2.537439	1.810897	2.933107	29.22407	19.4525	17.97539	14.3739	30.56926	11.48852	41.05639	27.93677	38.72872	73.45406	37.00693	31.15177	36.32011	19.26233	13.18786	20.02584	2.139768	2.590558	3.534345	1.467313	3.285325	8.938647	9.036664	2.692515	1.0474	5.393871	0.9764588	0.8699436	0.3953912	1.165382	0.702227	0.8983338
8/23/16 4:00	154	41.57209	49.01807	56.25089	58.71236	59.69537	84.27428	69.16805	64.16881	63.79849	79.14601	92.25913	72.13093	51.58045	61.84503	61.12178	51.65533	9.825444	4.178409	8.428518	6.2051	8.229375	7.756199	13.04757	16.21685	4.214191	21.89448	23.98506	12.42477	1.722273	7.370758	12.07739	10.95953	34.02982	34.78566	38.72395	36.19067	49.32595	54.04814	58.98278	38.91054	54.73294	76.59489	61.50412	46.73858	34.74407	24.06222	48.21299	31.67433	4.428672	5.143885	2.204562	2.222245	7.933384	13.02263	24.34571	7.894977	7.27647	19.99323	10.17158	4.812735	1.955197	2.107717	1.683038	2.853807	25.89633	18.60307	16.5942	13.38486	28.64901	9.801542	41.62391	26.80247	36.79424	65.56691	35.99775	30.73931	34.78649	17.70032	11.93033	19.66394	1.957615	2.202835	3.363934	1.521745	3.512654	8.014686	6.005816	2.147644	0.9306614	4.640253	0.7838749	0.8796142	0.3169899	0.8325043	1.080004	0.9024784
8/23/16 6:00	156	41.21048	49.08764	57.848	59.32479	60.0936	84.92609	69.70974	64.79311	63.71343	79.29612	92.29277	72.74812	49.3057	62.41938	60.37708	52.15448	9.459135	3.429971	8.072225	6.018872	8.288986	7.374972	12.56328	17.20476	4.151401	22.37753	23.26073	11.70645	1.915547	7.790807	12.07566	9.904398	34.49188	34.63375	38.26986	36.73754	48.7598	55.06362	60.53196	39.17213	55.72598	76.8039	60.95076	48.08694	33.10138	23.80325	50.28051	31.64692	4.487386	4.433023	2.191506	2.020335	7.89	12.24704	25.80342	8.106971	7.356667	18.88256	10.01789	4.501824	1.539428	1.742236	1.609679	2.184875	26.64394	17.14211	17.03553	13.59914	29.19741	10.06486	38.57253	25.70631	36.43366	66.18914	35.68903	30.83672	34.33232	17.55374	11.41654	19.36809	1.804611	2.018885	3.219772	1.970463	2.818025	7.535781	5.280516	2.252155	0.8859692	4.714508	1.084494	0.8473557	0.3585046	0.9292108	1.132432	0.951315
8/23/16 8:00	158	42.54739	52.27695	61.13733	63.04148	63.83234	87.96909	73.53738	68.74591	66.40778	84.50804	94.48289	75.84202	52.4553	65.04524	64.56744	56.48099	11.63724	4.291348	8.985065	7.041955	9.557843	9.063882	17.4935	19.76528	4.792564	26.07137	27.45289	13.07209	1.887641	8.27082	13.45574	11.3369	36.70057	38.60342	43.32407	42.19744	52.6778	58.17907	63.8233	41.14445	59.56688	83.44144	64.36285	49.87594	36.07068	25.89378	54.64121	34.14617	5.142986	5.781319	2.65701	2.411928	9.07583	14.15402	41.28385	9.241752	8.28574	22.6148	12.28877	5.099124	1.816493	1.858698	1.929294	2.368202	30.45507	20.02265	18.61033	14.52621	32.82224	11.22859	44.85583	29.36919	39.34031	76.36037	38.60445	34.09248	38.32878	19.8508	13.08286	21.18265	2.061989	2.367028	3.589605	1.59911	3.403445	9.413266	9.569934	2.260444	1.395543	5.212063	0.9628507	0.8670424	0.4084466	0.7878813	0.7031249	0.9924845
8/23/16 10:00	160	44.11812	50.4028	59.80024	61.18466	62.59719	87.45065	72.79943	66.83078	65.27885	82.8978	94.61475	75.51302	52.01866	63.20556	61.67475	55.34689	10.70623	3.719882	7.56424	6.135263	7.832602	7.899051	13.59292	17.95728	3.871988	23.6814	25.3306	12.04852	1.709908	7.752612	12.8632	10.70893	34.28341	37.32136	39.42669	39.19408	50.86861	57.6279	62.84629	38.91522	57.67695	80.62521	63.0991	50.11328	35.23154	24.20085	53.89623	32.22776	4.350824	5.581413	2.513608	2.176862	8.618891	13.25148	28.84933	8.181089	7.571425	20.13076	10.33764	4.932928	1.898693	2.090241	1.959618	2.704465	29.20341	19.04399	18.30984	13.12562	30.76641	9.401178	43.23199	27.08796	37.29036	67.61909	37.24767	31.79563	35.81944	19.2738	12.5286	20.54563	1.934958	2.119667	3.463472	1.996505	3.253964	8.131424	7.688368	2.713514	1.098655	4.848171	0.8264257	1.520916	0.3103586	0.7647408	1.053202	1.411361
8/23/16 12:00	162	43.01213	52.44466	63.49421	63.23162	62.13888	89.67513	73.15339	70.04221	66.40438	86.18085	95.98736	76.37294	55.05105	65.67583	63.672	56.535	11.32944	4.45271	8.66994	6.352647	8.688176	9.003991	14.74262	18.93409	4.309102	24.74711	28.57738	12.93822	1.799914	8.410975	13.32573	10.94993	35.92326	40.03957	41.19197	41.65878	52.9709	59.36166	64.98756	44.6752	60.51068	84.24582	65.23209	49.74884	36.7483	25.35706	55.36901	33.46645	4.621117	5.512544	2.605687	2.19572	9.183798	11.97744	38.16201	8.836344	8.242774	22.28945	11.29345	5.191203	2.098254	2.429681	1.705003	2.258096	30.8993	18.86584	19.03245	13.05793	31.16075	10.27769	44.4918	28.86715	39.58456	72.25008	40.40596	30.25303	37.75951	19.6531	12.90078	21.14286	1.955542	2.35791	3.612262	1.67316	3.239528	9.80334	10.11688	2.204354	1.666252	5.246946	1.454741	1.227067	0.3110493	0.7636356	1.219054	0.922165
8/23/16 14:00	164	49.82952	56.14437	68.51909	67.66663	67.62974	92.54765	77.99023	73.23698	69.14663	92.84779	96.89806	80.26717	58.49353	70.39658	69.43759	63.32221	13.24415	4.494639	9.849966	7.779552	9.618701	10.43559	17.0242	20.20211	4.304887	28.32415	30.76247	14.28617	1.963417	9.886646	15.75859	11.83756	40.92002	43.93237	47.72608	47.33712	57.408	64.82758	69.70713	46.41591	65.66415	88.98921	71.22437	55.06446	41.66301	29.01781	66.24993	37.17265	5.21683	6.443067	2.855603	3.084245	9.459065	17.3005	48.19691	9.388264	9.661458	24.9223	12.84814	5.370179	1.768623	2.489362	1.873066	2.457864	34.84554	22.30603	20.74229	16.3255	34.89038	12.65653	50.48808	30.49169	43.98748	81.50214	43.23966	35.153	42.67525	22.2275	14.93618	23.70876	2.345131	2.994031	3.918753	1.627293	3.503881	10.9739	15.16855	3.243189	1.307057	5.78118	1.509311	0.9408846	0.3141578	0.7806283	1.271206	1.044637
8/23/16 16:00	166	48.27075	53.02179	68.1013	69.06326	77.03856	94.14179	77.74272	74.69675	67.74876	87.53799	95.33881	77.68344	57.47773	69.31566	71.19133	61.69692	13.70468	4.112235	9.957242	7.91853	15.367	10.27368	17.52183	22.12305	5.888524	31.38586	37.79924	14.67058	2.481902	9.865921	15.91657	12.19655	41.35299	44.65033	47.77375	45.92477	68.20229	67.38622	70.15329	53.83115	64.52332	86.181	75.63908	57.93696	42.10564	33.59767	61.56242	36.70549	5.73421	7.128369	2.851321	2.627997	16.23957	18.66296	29.75588	12.01225	10.24239	25.79769	13.50595	6.684832	2.242692	2.570388	2.337187	2.23537	38.10497	25.00933	21.3695	14.73668	45.52753	14.76839	50.56566	37.03981	42.32109	85.35042	49.60433	37.27045	42.02468	20.02991	15.04732	21.69672	2.75268	3.081551	4.122112	1.59614	4.970642	11.71661	11.30519	3.545534	1.957615	6.508345	2.287246	2.001616	1.077586	0.8729138	0.7498204	1.621422
8/23/16 18:00	168	44.86951	53.01598	66.80282	68.98007	74.73937	93.74564	77.5489	73.2992	67.6217	85.10788	94.41042	76.99402	56.18328	65.34869	66.19109	59.71001	13.17729	3.529924	9.353997	7.919156	14.96132	10.00621	16.8819	20.13262	5.453208	28.00562	35.59702	13.40469	2.379048	8.781084	14.58216	11.88073	38.99889	43.50097	47.34726	44.82987	64.29169	65.39919	68.42167	49.0348	65.89725	85.105	73.43517	53.60382	38.18137	26.24508	57.68277	36.06509	4.680662	6.375235	2.518167	2.853531	15.70499	18.36753	30.78188	10.72226	10.16827	23.43833	14.70428	5.997458	2.43721	2.716553	2.053838	2.419457	34.05317	22.44494	20.0373	13.40814	40.97804	13.73695	49.66499	34.79919	41.97384	82.84663	47.57231	36.37509	40.9893	19.45409	13.96552	21.41446	2.641399	2.749779	3.982026	1.48769	3.999987	9.984044	9.881049	3.678921	1.943938	5.406996	1.934958	1.889161	0.3949767	1.433604	0.5857647	1.891025
8/23/16 20:00	170	43.68534	50.18843	66.29774	67.08692	73.27905	92.96053	76.323	72.54643	66.01038	84.28464	94.25569	76.00291	54.59581	65.13711	64.82056	58.4605	12.48729	3.441161	8.856792	6.751837	14.23125	8.509751	13.97995	18.49648	5.14499	27.29236	33.58699	13.08866	2.157728	8.31855	13.2617	10.82414	33.88808	41.32081	43.90051	40.3853	60.71894	64.66615	67.40964	42.98201	64.17128	84.66774	70.44318	51.55697	36.14942	22.56216	60.10388	33.65239	4.865026	6.213252	2.172648	2.730023	14.43751	16.77345	27.45337	10.24929	8.23179	22.06364	11.79252	6.382696	2.266799	2.587795	2.511121	2.241449	30.04648	20.4244	18.79379	12.24828	39.5548	10.98157	47.22784	32.87059	37.86335	77.60802	45.12945	32.66025	39.58582	17.60707	12.82265	20.64751	1.946562	2.992235	3.757114	1.42939	3.405724	9.447046	4.820057	2.984361	1.47947	4.465765	2.095836	2.501658	0.2428023	1.138235	0.7102398	1.543988
8/23/16 22:00	172	44.11693	51.22283	67.14824	68.18725	73.18385	93.76035	76.24293	73.81692	66.73053	84.73019	94.27358	76.95293	55.86965	64.11526	65.42524	58.2646	12.78514	3.31489	8.87924	7.047896	12.84303	8.48682	14.10298	19.60392	4.519438	30.14617	34.43033	12.44764	2.254987	7.956868	14.16998	11.77746	35.54929	41.31956	45.58189	40.48077	59.51142	64.98074	67.9454	45.91069	64.19056	84.42709	72.54668	52.27928	37.99376	22.48487	61.81165	34.66296	4.452572	6.846058	2.388995	2.708955	14.03307	15.85869	24.29984	9.937139	8.887321	23.46299	12.63912	5.975355	1.836455	2.240757	1.748245	2.264865	30.7961	20.53106	18.86473	12.2114	38.60991	11.04726	47.63201	33.09549	39.02934	76.43684	44.50783	33.3187	39.57165	17.72305	13.03686	20.93612	2.14709	2.645543	3.86515	1.58191	3.768651	9.41762	5.653527	2.878329	2.126436	4.163351	2.292703	1.716746	0.3194767	0.5378951	0.40969	1.245924
8/24/16 0:00	174	46.9027	53.62814	71.43014	72.0164	74.15913	95.38164	79.84684	75.93992	68.11797	84.67673	94.70966	77.81181	56.91872	68.07948	69.57594	61.37157	13.02663	3.92642	10.21676	7.19116	12.69072	9.372514	15.21773	20.47048	4.399452	30.97839	35.0587	13.62242	2.821272	8.836828	15.1481	12.98319	37.97449	43.60141	50.95677	47.20304	64.6805	69.99662	71.19176	45.2321	69.52717	86.76724	75.04538	55.45278	42.24413	23.78218	67.07358	38.57931	5.374599	7.72795	2.412895	3.022905	14.35566	19.07092	28.64721	11.1651	10.44499	25.25889	13.54429	6.949189	2.160353	2.441285	2.034842	1.653197	33.89257	22.27004	21.23301	14.43268	41.62024	13.07043	51.48382	33.47486	43.41442	81.07407	46.099	34.92236	43.35328	18.40876	13.31883	22.24117	2.540064	2.760071	4.307167	1.451978	3.818522	10.69891	5.683921	3.444199	1.602081	5.446231	1.698165	1.717437	0.1930675	0.726818	1.109499	1.36439
8/24/16 2:00	176	40.48553	52.26155	68.07162	69.00495	72.88544	94.70628	78.55361	74.12571	66.59593	84.07043	94.39053	77.60886	53.19284	67.36549	65.7105	59.46319	12.03705	3.620758	8.895472	6.355272	11.63178	8.138398	12.09411	18.89997	3.642932	26.71011	32.00134	12.03684	1.997333	7.542964	13.38044	10.40168	33.47453	42.64291	45.28722	42.03656	60.98772	67.64097	68.04581	42.15165	64.58527	83.6685	73.08334	54.22233	38.76105	19.91594	61.32508	33.97775	4.431089	5.901097	2.126368	2.623646	13.94638	16.58412	26.2721	10.29896	8.025943	22.9061	12.79233	6.083457	1.651885	1.867539	2.000096	1.525613	31.21974	19.75278	19.74428	11.62591	37.53855	11.56623	49.27014	31.93428	39.69475	75.33038	42.99237	32.25001	42.62322	17.21119	11.22092	21.92487	2.113312	2.60769	3.546295	1.440719	3.309018	9.195745	5.402573	3.284842	1.28813	4.592935	2.172717	2.10447	0.264354	0.3903487	1.079382	1.092299
8/24/16 4:00	178	45.97675	53.12935	69.71913	70.48865	72.21864	96.05658	79.04018	74.90349	66.51519	86.21905	95.67867	78.52163	55.17075	68.64392	68.41547	59.76279	13.16499	3.740191	10.03529	6.983105	11.67958	7.76021	13.69764	19.73039	4.313038	30.13269	35.22581	12.31183	2.776304	8.581663	14.69434	10.90883	36.35003	45.2332	48.57622	44.33141	63.45877	69.56786	69.46984	43.27952	67.42767	84.38321	74.65398	54.70484	41.49253	20.94923	65.63702	37.68954	4.817362	6.707076	2.620192	2.731267	14.37162	19.06015	27.043	10.60946	9.268347	25.18622	13.48323	6.702447	1.883842	2.185911	2.264657	1.599041	32.61079	21.32785	20.83658	12.8965	38.46049	11.13022	52.43493	33.33954	42.67116	79.77328	44.71651	34.42411	44.07942	18.87599	12.69458	23.11291	2.087824	2.689544	3.651774	1.483753	3.615578	10.49334	5.659537	3.806021	1.46234	5.187126	1.650779	1.628882	0.2666335	0.4209494	0.4409814	1.555938
8/24/16 6:00	180	42.36897	52.1774	70.1852	70.92956	71.72974	95.65925	79.98991	74.91233	67.35777	87.87733	95.61842	78.83807	56.70471	67.20316	66.98529	60.01044	12.27398	2.534814	9.869102	6.349608	10.32708	7.18743	12.23696	18.2751	4.074175	27.30548	33.1337	11.75287	2.19869	8.133772	13.07036	9.631548	32.80849	43.45532	46.3811	44.35621	60.78123	68.6629	69.34735	42.77168	64.44227	83.15621	73.50464	53.49239	42.20333	19.4909	58.31343	35.06845	3.993147	6.130085	2.276746	2.237926	14.08177	15.2399	23.86542	10.09235	8.535037	23.57966	13.10089	6.09513	1.671778	1.744584	2.06109	1.738713	30.79596	20.31416	19.52952	11.61879	37.44391	9.888577	50.59135	29.94667	40.34391	75.69727	43.03017	32.57528	43.13025	17.92951	11.984	21.47118	1.706247	3.056545	3.556519	1.242747	3.175356	9.710363	3.864666	3.448276	1.092576	4.459549	1.7823	1.612096	0.6645805	1.168352	0.6255526	1.296005
8/24/16 8:00	182	45.1358	55.1961	74.2767	73.1292	73.47755	97.03974	81.24281	76.74451	66.89253	89.64253	96.00167	80.80886	58.35179	69.80791	69.47496	62.71724	13.70807	3.190276	10.38607	6.794665	11.5674	7.857258	13.39004	20.32583	4.533875	31.51463	36.97211	12.23778	2.887931	8.992456	14.37693	10.9719	36.96127	46.75805	50.95981	45.4896	64.74374	72.35412	72.00936	45.11916	67.17845	85.73703	76.98352	56.59233	45.50045	20.82863	61.51269	38.70198	4.772049	7.228462	2.576122	2.42374	14.52724	18.5494	31.99464	11.10708	9.457477	26.03869	14.68225	6.597658	2.126022	2.959701	2.16802	1.797566	35.70727	21.97212	21.35036	13.07899	40.11839	10.4702	54.99475	33.09744	43.78033	80.07377	46.40611	34.83434	45.29806	18.73687	12.2306	22.3691	1.751561	2.637876	3.839177	1.339661	3.457256	11.22983	5.635362	3.160643	1.60885	4.616283	1.916445	2.356252	0.1419512	0.3659648	0.4279951	1.587713
8/24/16 10:00	184	44.57692	53.30361	73.21527	71.10272	71.70838	96.95464	81.25353	76.64014	68.30605	89.8139	96.30816	80.59529	56.99303	69.36568	68.54029	60.63562	12.58807	3.53911	9.55812	6.019079	10.01727	6.358656	11.13492	18.97602	3.569504	27.54898	33.26916	11.5482	2.295258	7.703844	13.09723	10.00781	33.76291	44.32879	48.86211	45.82212	61.79687	70.70376	71.42497	41.3134	64.28236	83.80318	76.53625	53.59328	44.46004	17.61998	61.07529	36.73353	4.018084	6.080417	2.495372	2.098115	13.60763	16.79239	28.21673	9.256465	7.95818	23.23732	13.12817	5.466609	1.599317	2.614044	2.324063	1.468902	32.5237	20.33371	20.19009	11.64435	38.81168	9.218471	52.73367	30.48802	41.29047	75.18679	45.31105	32.52818	43.1163	18.19946	10.96582	21.61127	1.609679	2.165603	3.477978	1.215946	3.048878	9.555011	4.769425	2.663088	1.474152	3.983961	1.766758	2.059571	0.1791832	0.3585737	0.4552802	1.346015
8/24/16 12:00	186	45.7083	55.38924	73.92207	74.77168	74.2073	97.68828	82.76399	78.9528	69.65025	90.77938	96.91264	82.31319	60.22944	71.81442	71.44843	63.45565	13.94245	3.454355	10.99324	6.85179	10.94489	7.382155	13.80768	20.26041	3.833236	30.95318	36.20869	12.52811	2.13514	10.35871	15.18657	11.4745	38.29002	47.66462	52.7025	49.51688	63.82348	73.76991	73.48177	44.55259	68.95121	87.00471	77.44993	54.91905	45.60123	19.79021	62.79227	39.32755	4.457961	7.112759	2.607344	2.238271	15.38841	17.88814	33.47155	11.44652	9.60226	26.81607	14.15368	6.431805	1.754324	3.087768	1.945665	1.825679	33.73225	22.21761	21.73774	12.24573	40.55654	10.21842	56.33801	33.69004	43.59603	80.53498	47.6208	36.20801	46.21927	19.81785	13.10863	22.38063	1.851099	2.647131	4.057527	1.372403	3.825017	11.1028	6.896208	3.284634	1.611475	5.23472	1.630678	2.376907	0.2763041	0.4427083	0.4510665	1.373991
8/24/16 14:00	188	43.67759	54.81931	74.10035	72.37573	73.57301	97.3027	82.32413	78.75222	69.07301	90.3328	96.8522	81.56975	59.27277	71.18265	71.271	63.88945	12.32054	2.757031	10.12738	6.609264	9.469428	7.06054	10.57201	18.73936	3.079824	27.8339	34.40243	11.08553	2.106612	7.989818	13.82874	10.59371	34.58864	46.23888	49.34321	47.2121	63.1129	73.62283	72.38788	44.68501	67.78812	87.01273	76.44381	53.43659	43.6104	17.9959	62.28621	39.1525	4.342258	6.096858	2.34596	2.000994	13.7913	16.59261	29.22552	9.975064	9.129778	25.4684	12.47803	5.667068	1.379587	2.406264	1.724483	2.118839	33.78509	20.03682	20.95843	11.72884	39.4458	8.992386	53.83392	31.65969	42.14922	77.60182	47.76276	34.74683	44.6989	19.04537	11.52478	21.93785	1.71723	2.434861	3.530752	0.9468253	3.038655	9.221858	5.991725	3.118852	1.419029	4.604125	1.16704	1.724622	0.2227011	0.357952	0.5352702	1.122347
